Año,Mes,Marca,Modelo,Tipo,Segmento,Origen,PaisOrigen,Ventas
2005,Junio,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,65
2005,Junio,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,0
2005,Junio,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,173
2005,Junio,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,124
2005,Junio,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,587
2005,Junio,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,2814
2005,Junio,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2005,Junio,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,479
2005,Junio,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,41
2005,Junio,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2005,Junio,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2005,Junio,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2005,Junio,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,71
2005,Junio,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2005,Junio,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2005,Junio,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2005,Junio,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2005,Junio,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Junio,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Junio,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,43
2005,Junio,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Junio,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Junio,Volkswagen ,UP,Automoviles,Subcompactos,Importado,Brasil,0
2005,Junio,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,0
2005,Junio,Volkswagen ,Virtus,Automoviles,Subcompactos,Importado,Brasil,0
2005,Junio,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,0
2005,Junio,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Importado,Argentina,97
2005,Julio,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,0
2005,Julio,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,86
2005,Julio,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Nacional,Mexico,10
2005,Julio,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,1444
2005,Julio,Volkswagen ,Bora_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Julio,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Importado,Alemania,0
2005,Julio,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,0
2005,Julio,Volkswagen ,Derby,Automoviles,Subcompactos,Importado,Argentina,1045
2005,Julio,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2005,Julio,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Importado,Alemania,213
2005,Julio,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,74
2005,Julio,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,0
2005,Julio,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,0
2005,Julio,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,113
2005,Julio,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,0
2005,Julio,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,8
2005,Julio,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2005,Julio,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Julio,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Julio,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,2920
2005,Julio,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,337
2005,Julio,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,522
2005,Julio,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Julio,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Julio,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Julio,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,57
2005,Julio,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,0
2005,Julio,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,165
2005,Julio,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,128
2005,Julio,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,202
2005,Julio,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,3102
2005,Julio,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2005,Julio,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,554
2005,Julio,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,40
2005,Julio,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2005,Julio,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2005,Julio,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2005,Julio,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,81
2005,Julio,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2005,Julio,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2005,Julio,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2005,Julio,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2005,Julio,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Julio,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Julio,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,37
2005,Julio,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Julio,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Julio,Volkswagen ,UP,Automoviles,Subcompactos,Importado,Brasil,0
2005,Julio,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,0
2005,Julio,Volkswagen ,Virtus,Automoviles,Subcompactos,Importado,Brasil,0
2005,Julio,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,0
2005,Julio,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Importado,Argentina,99
2005,Agosto,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,0
2005,Agosto,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,232
2005,Agosto,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Nacional,Mexico,13
2005,Agosto,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,1706
2005,Agosto,Volkswagen ,Bora_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Importado,Alemania,0
2005,Agosto,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,0
2005,Agosto,Volkswagen ,Derby,Automoviles,Subcompactos,Importado,Argentina,834
2005,Agosto,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2005,Agosto,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Importado,Alemania,290
2005,Agosto,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,90
2005,Agosto,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,0
2005,Agosto,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,0
2005,Agosto,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,74
2005,Agosto,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,7
2005,Agosto,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,3265
2005,Agosto,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,-2
2005,Agosto,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,611
2005,Agosto,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,75
2005,Agosto,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,0
2005,Agosto,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,151
2005,Agosto,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,106
2005,Agosto,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,237
2005,Agosto,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,2599
2005,Agosto,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2005,Agosto,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,439
2005,Agosto,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,50
2005,Agosto,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2005,Agosto,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2005,Agosto,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,62
2005,Agosto,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2005,Agosto,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2005,Agosto,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2005,Agosto,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Agosto,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Agosto,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,47
2005,Agosto,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Agosto,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Agosto,Volkswagen ,UP,Automoviles,Subcompactos,Importado,Brasil,0
2005,Agosto,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,0
2005,Agosto,Volkswagen ,Virtus,Automoviles,Subcompactos,Importado,Brasil,0
2005,Agosto,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,0
2005,Agosto,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Importado,Argentina,95
2005,Septiembre,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,0
2005,Septiembre,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,259
2005,Septiembre,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Nacional,Mexico,31
2005,Septiembre,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,1576
2005,Septiembre,Volkswagen ,Bora_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Importado,Alemania,0
2005,Septiembre,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,0
2005,Septiembre,Volkswagen ,Derby,Automoviles,Subcompactos,Importado,Argentina,626
2005,Septiembre,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2005,Septiembre,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Importado,Alemania,191
2005,Septiembre,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,71
2005,Septiembre,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,0
2005,Septiembre,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,0
2005,Septiembre,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,55
2005,Septiembre,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,14
2005,Septiembre,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,3281
2005,Septiembre,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,12
2005,Septiembre,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,587
2005,Septiembre,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,102
2005,Septiembre,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,0
2005,Septiembre,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,194
2005,Septiembre,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,144
2005,Septiembre,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,792
2005,Septiembre,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,3486
2005,Septiembre,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2005,Septiembre,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,366
2005,Septiembre,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,31
2005,Septiembre,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2005,Septiembre,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2005,Septiembre,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,70
2005,Septiembre,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2005,Septiembre,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2005,Septiembre,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2005,Septiembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Septiembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Septiembre,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,46
2005,Septiembre,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Septiembre,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Septiembre,Volkswagen ,UP,Automoviles,Subcompactos,Importado,Brasil,0
2005,Septiembre,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,0
2005,Septiembre,Volkswagen ,Virtus,Automoviles,Subcompactos,Importado,Brasil,0
2005,Septiembre,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,0
2005,Septiembre,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Importado,Argentina,134
2005,Octubre,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,0
2005,Octubre,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,235
2005,Octubre,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Nacional,Mexico,29
2005,Octubre,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,1416
2005,Octubre,Volkswagen ,Bora_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Importado,Alemania,0
2005,Octubre,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,0
2005,Octubre,Volkswagen ,Derby,Automoviles,Subcompactos,Importado,Argentina,544
2005,Octubre,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2005,Octubre,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Importado,Alemania,451
2005,Octubre,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,54
2005,Octubre,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,0
2005,Octubre,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,0
2005,Octubre,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,66
2005,Octubre,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,7
2005,Octubre,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,3029
2005,Octubre,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,125
2005,Octubre,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,646
2005,Octubre,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,85
2005,Octubre,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,0
2005,Octubre,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,153
2005,Octubre,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,99
2005,Octubre,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,121
2005,Octubre,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,2020
2005,Octubre,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2005,Octubre,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,437
2005,Octubre,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,27
2005,Octubre,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2005,Octubre,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2005,Octubre,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,78
2005,Octubre,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2005,Octubre,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2005,Octubre,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2005,Octubre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Octubre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Octubre,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,43
2005,Octubre,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Octubre,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Octubre,Volkswagen ,UP,Automoviles,Subcompactos,Importado,Brasil,0
2005,Octubre,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,0
2005,Octubre,Volkswagen ,Virtus,Automoviles,Subcompactos,Importado,Brasil,0
2005,Octubre,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,0
2005,Octubre,Volkswagen ,Vw_Van,Camiones_ligeros,Pick_Ups,Importado,Argentina,111
2005,Noviembre,Volkswagen ,Amarok,Camiones_ligeros,Pick_Ups,Importado,Argentina,0
2005,Noviembre,Volkswagen ,Beetle,Automoviles,Compactos,Nacional,Mexico,215
2005,Noviembre,Volkswagen ,Beetle_Cabrio,Automoviles,Compactos,Nacional,Mexico,20
2005,Noviembre,Volkswagen ,Bora,Automoviles,Compactos,Nacional,Mexico,1537
2005,Noviembre,Volkswagen ,Bora_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Crafter,Camiones_ligeros,Pick_Ups,Importado,Alemania,0
2005,Noviembre,Volkswagen ,Crossfox,Automoviles,Subcompactos,Importado,Brasil,0
2005,Noviembre,Volkswagen ,Derby,Automoviles,Subcompactos,Importado,Argentina,986
2005,Noviembre,Volkswagen ,EOS,Automoviles,De_Lujo,Importado,Alemania,0
2005,Noviembre,Volkswagen ,Eurovan_Carga,Camiones_ligeros,SUVs,Importado,Alemania,340
2005,Noviembre,Volkswagen ,Eurovan_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,71
2005,Noviembre,Volkswagen ,Gol,Automoviles,Subcompactos,Importado,Brasil,0
2005,Noviembre,Volkswagen ,Gol_Sedan,Automoviles,Subcompactos,Importado,Brasil,0
2005,Noviembre,Volkswagen ,Golf,Automoviles,Compactos,Importado,Brasil,67
2005,Noviembre,Volkswagen ,Golf,Automoviles,Compactos,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Golf_Gti,Automoviles,Deportivos,Importado,Alemania,9
2005,Noviembre,Volkswagen ,Golf_Variant,Automoviles,Compactos,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Jetta_4_PTAS,Automoviles,Compactos,Nacional,Mexico,3506
2005,Noviembre,Volkswagen ,Lupo_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,135
2005,Noviembre,Volkswagen ,Lupo_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,613
2005,Noviembre,Volkswagen ,Nuevo_Jetta,Automoviles,Compactos,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Nuevo_Jetta_TDI,Automoviles,Compactos,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Otros_Volkswagen,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Passat,Automoviles,De_Lujo,Importado,Estados_Unidos,68
2005,Noviembre,Volkswagen ,Passat_Cc,Automoviles,De_Lujo,Importado,Estados_Unidos,0
2005,Noviembre,Volkswagen ,Pointer_Pick_Up,Camiones_ligeros,Pick_Ups,Importado,Brasil,172
2005,Noviembre,Volkswagen ,Pointer_Wagon,Automoviles,Compactos,Importado,Brasil,148
2005,Noviembre,Volkswagen ,Pointer_2_Ptas,Automoviles,Subcompactos,Importado,Brasil,303
2005,Noviembre,Volkswagen ,Pointer_4_Ptas,Automoviles,Subcompactos,Importado,Brasil,2994
2005,Noviembre,Volkswagen ,Polo_GTI,Automoviles,Subcompactos,Importado,España,0
2005,Noviembre,Volkswagen ,Polo_4_Ptas,Automoviles,Subcompactos,Importado,India,546
2005,Noviembre,Volkswagen ,Polo_5_Ptas,Automoviles,Subcompactos,Importado,Brasil,23
2005,Noviembre,Volkswagen ,Routan,Camiones_ligeros,Minivans,Importado,Canada,0
2005,Noviembre,Volkswagen ,Saveiro,Camiones_ligeros,Pick_Ups,Importado,Brasil,0
2005,Noviembre,Volkswagen ,Sedan,Automoviles,Subcompactos,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Sharan,Camiones_ligeros,Minivans,Importado,Portugal,80
2005,Noviembre,Volkswagen ,Sport_Van,Automoviles,Compactos,Importado,Argentina,0
2005,Noviembre,Volkswagen ,Sportwagen,Automoviles,Compactos,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Tcross,Camiones_ligeros,SUVs,Importado,Brasil,0
2005,Noviembre,Volkswagen ,Teramont,Camiones_ligeros,SUVs,Importado,Estados_Unidos,0
2005,Noviembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Noviembre,Volkswagen ,Tiguan,Camiones_ligeros,SUVs,Nacional,Mexico,0
2005,Noviembre,Volkswagen ,Touareg,Camiones_ligeros,SUVs,Importado,Eslovaquia,41
2005,Noviembre,Volkswagen ,Transporter_Carga,Camiones_ligeros,SUVs,Nacional,Alemania,0
2005,Noviembre,Volkswagen ,Transporter_Pasajeros,Camiones_ligeros,SUVs,Importado,Alemania,0
2005,Noviembre,Volkswagen ,UP,Automoviles,Subcompactos,Nacional,Brasil,0
2005,Noviembre,Volkswagen ,Vento,Automoviles,Subcompactos,Importado,India,0
2005,Noviembre,Volkswagen ,Virtus,Automoviles,Subcompactos,Nacional,Brasil,0
2005,Noviembre,Volkswagen ,Volkswagen_Caddy,Camiones_ligeros,Pick_Ups,Importado,Polonia,0
